"Date","Dernier","Ouv."," Plus Haut","Plus Bas","Vol.","Variation %"
"14/02/2007","2.052,67","2.011,05","2.061,85","2.011,05","9,89K","2,07%"
"13/02/2007","2.011,05","1.987,08","2.011,05","1.977,41","8,08K","1,58%"
"12/02/2007","1.979,74","1.940,85","1.979,74","1.940,85","7,30K","2,12%"
"09/02/2007","1.938,72","1.939,59","1.950,50","1.919,90","7,69K","0,10%"
"08/02/2007","1.936,74","1.905,39","1.938,15","1.900,52","8,51K","1,88%"
"07/02/2007","1.900,95","1.882,69","1.900,95","1.878,01","7,72K","1,31%"
"06/02/2007","1.876,42","1.833,99","1.876,42","1.831,80","6,48K","2,67%"
"05/02/2007","1.827,62","1.806,42","1.838,16","1.803,84","5,65K","1,17%"
"02/02/2007","1.806,41","1.838,66","1.855,12","1.803,42","7,98K","-1,52%"
"01/02/2007","1.834,24","1.810,77","1.843,22","1.775,46","7,94K","0,22%"
"31/01/2007","1.830,29","1.902,86","1.913,80","1.818,08","9,58K","-4,19%"
"30/01/2007","1.910,42","1.933,77","1.935,55","1.895,78","10,14K","-0,73%"
"29/01/2007","1.924,46","1.874,21","1.924,46","1.874,21","9,82K","3,43%"
"26/01/2007","1.860,58","1.842,12","1.867,29","1.779,53","10,35K","0,36%"
"25/01/2007","1.853,94","1.919,10","1.919,10","1.852,00","11,95K","-3,76%"
"24/01/2007","1.926,33","1.919,54","1.939,42","1.906,71","11,70K","0,25%"
"23/01/2007","1.921,53","1.915,15","1.926,44","1.855,73","13,80K","0,80%"
"22/01/2007","1.906,27","1.844,55","1.906,27","1.844,55","13,90K","3,79%"
"19/01/2007","1.836,65","1.782,17","1.836,65","1.782,17","13,85K","3,39%"
"18/01/2007","1.776,39","1.724,31","1.778,55","1.713,78","12,25K","2,65%"
"17/01/2007","1.730,60","1.730,00","1.771,33","1.693,80","13,34K","0,16%"
"16/01/2007","1.727,79","1.686,53","1.727,79","1.678,44","10,84K","2,61%"
"15/01/2007","1.683,90","1.613,34","1.683,90","1.613,34","8,84K","4,18%"
"12/01/2007","1.616,33","1.663,19","1.682,18","1.614,72","10,55K","-3,21%"
"11/01/2007","1.669,98","1.661,12","1.708,51","1.653,69","12,75K","0,98%"
"10/01/2007","1.653,72","1.616,76","1.653,72","1.602,65","10,24K","2,70%"
"09/01/2007","1.610,20","1.584,30","1.611,22","1.584,30","9,21K","2,44%"
"08/01/2007","1.571,82","1.517,74","1.571,82","1.517,42","7,90K","3,58%"
"05/01/2007","1.517,50","1.482,00","1.517,50","1.477,30","6,25K","2,47%"
